poll_id,hypothese,nom_institut,commanditaire,debut_enquete,fin_enquete,echantillon,population,rolling,media,tour,filename,candidate_id,candidat,complete_name,name,surname,parti,intentions,erreur_sup,erreur_inf
20250331_0331_hi_A,H6,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250331_0331_hi_A,H6,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,PP,Philippe Poutou,Philippe Poutou,Philippe,Poutou,Nouveau Parti Anticapitaliste,1,,
20250331_0331_hi_A,H6,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,4,,
20250331_0331_hi_A,H6,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,13,,
20250331_0331_hi_A,H6,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,4,,
20250331_0331_hi_A,H6,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,OF,Olivier Faure,Olivier Faure,Olivier,Faure,Parti Socialiste,5,,
20250331_0331_hi_A,H6,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,25,,
20250331_0331_hi_A,H6,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,LW,Laurent Wauquiez,Laurent Wauquiez,Laurent,Wauquiez,Les Républicains,4,,
20250331_0331_hi_A,H6,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,2,,
20250331_0331_hi_A,H6,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,36,,
20250331_0331_hi_A,H6,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,5,,
20250331_0331_hi_B,H7,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250331_0331_hi_B,H7,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,PP,Philippe Poutou,Philippe Poutou,Philippe,Poutou,Nouveau Parti Anticapitaliste,1,,
20250331_0331_hi_B,H7,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,4,,
20250331_0331_hi_B,H7,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,13,,
20250331_0331_hi_B,H7,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,4,,
20250331_0331_hi_B,H7,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,OF,Olivier Faure,Olivier Faure,Olivier,Faure,Parti Socialiste,5,,
20250331_0331_hi_B,H7,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,23,,
20250331_0331_hi_B,H7,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,7,,
20250331_0331_hi_B,H7,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,2,,
20250331_0331_hi_B,H7,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,35,,
20250331_0331_hi_B,H7,Harris Interactive,RTL,2025-03-31,2025-03-31,1162,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9913-pres-toluna-harris-interactive-rtl-1er-avril.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,5,,
20250402_0404_el_A,H9,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250402_0404_el_A,H9,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,PP,Philippe Poutou,Philippe Poutou,Philippe,Poutou,Nouveau Parti Anticapitaliste,2,,
20250402_0404_el_A,H9,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,6,,
20250402_0404_el_A,H9,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,10,,
20250402_0404_el_A,H9,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,5.5,,
20250402_0404_el_A,H9,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,FH,François Hollande,François Hollande,François,Hollande,Parti Socialiste,5.5,,
20250402_0404_el_A,H9,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,23.5,,
20250402_0404_el_A,H9,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,8,,
20250402_0404_el_A,H9,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,3,,
20250402_0404_el_A,H9,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MLP,Marine Le Pen,Marine Le Pen,Marine,Le Pen,Rassemblement National,32,,
20250402_0404_el_A,H9,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,3.5,,
20250402_0404_el_B,H10,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250402_0404_el_B,H10,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,PP,Philippe Poutou,Philippe Poutou,Philippe,Poutou,Nouveau Parti Anticapitaliste,1.5,,
20250402_0404_el_B,H10,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,5.5,,
20250402_0404_el_B,H10,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,10,,
20250402_0404_el_B,H10,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,6,,
20250402_0404_el_B,H10,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,FH,François Hollande,François Hollande,François,Hollande,Parti Socialiste,6,,
20250402_0404_el_B,H10,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,23,,
20250402_0404_el_B,H10,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,9,,
20250402_0404_el_B,H10,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,2.5,,
20250402_0404_el_B,H10,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,31.5,,
20250402_0404_el_B,H10,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,4,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,PP,Philippe Poutou,Philippe Poutou,Philippe,Poutou,Nouveau Parti Anticapitaliste,1.5,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,4.5,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,9.5,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,3.5,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,RG,Raphaël Glucksmann,Raphaël Glucksmann,Raphaël,Glucksmann,Place Publique,10.5,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,20.5,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,DV,Dominique de Villepin,Dominique de Villepin,Dominique,de Villepin,,2.5,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,8.5,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,3,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JB,Jordan Bardella,Jordan Bardella,Jordan,Bardella,Rassemblement National,31,,
20250402_0404_el_C,H11,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,4,,
20250402_0404_el_D,H4,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,0,5,
20250402_0404_el_D,H4,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,PP,Philippe Poutou,Philippe Poutou,Philippe,Poutou,Nouveau Parti Anticapitaliste,2,,
20250402_0404_el_D,H4,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,5,,
20250402_0404_el_D,H4,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,9.5,,
20250402_0404_el_D,H4,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,4,,
20250402_0404_el_D,H4,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,RG,Raphaël Glucksmann,Raphaël Glucksmann,Raphaël,Glucksmann,Place Publique,10.5,,
20250402_0404_el_D,H4,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EP,Édouard Philippe,Edouard Philippe,Edouard,Philippe,Horizon,24,,
20250402_0404_el_D,H4,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,LW,Laurent Wauquiez,Laurent Wauquiez,Laurent,Wauquiez,Les Républicains,4.5,,
20250402_0404_el_D,H4,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,3,,
20250402_0404_el_D,H4,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MLP,Marine Le Pen,Marine Le Pen,Marine,Le Pen,Rassemblement National,33.5,,
20250402_0404_el_D,H4,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,3.5,,
20250402_0404_el_E,H13,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1,,
20250402_0404_el_E,H13,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,PP,Philippe Poutou,Philippe Poutou,Philippe,Poutou,Nouveau Parti Anticapitaliste,1,,
20250402_0404_el_E,H13,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,4,,
20250402_0404_el_E,H13,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,13,,
20250402_0404_el_E,H13,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,4,,
20250402_0404_el_E,H13,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,OF,Olivier Faure,Olivier Faure,Olivier,Faure,Parti Socialiste,5,,
20250402_0404_el_E,H13,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,GA,Gabriel Attal,Gabriel Attal,Gabriel,Attal,La République En Marche,18,,
20250402_0404_el_E,H13,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,BR,Bruno Retailleau,Bruno Retailleau,Bruno,Retailleau,Les Républicains,10,,
20250402_0404_el_E,H13,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NDA,Nicolas Dupont-Aignan,Nicolas Dupont-Aignan,Nicolas,Dupont-Aignan,,2,,
20250402_0404_el_E,H13,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MLP,Marine Le Pen,Marine Le Pen,Marine,Le Pen,Rassemblement National,36,,
20250402_0404_el_E,H13,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,EZ,Éric Zemmour,Eric Zemmour,Eric,Zemmour,Reconquête,3.5,,
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,NA,Nathalie Arthaud,Nathalie Arthaud,Nathalie,Arthaud,Lutte Ouvrière,1.5,,
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,PP,Philippe Poutou,Philippe Poutou,Philippe,Poutou,Nouveau Parti Anticapitaliste,2,,
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,FRo,Fabien Roussel,Fabien Roussel,Fabien,Roussel,Parti Communiste Français,5.5,,
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,JLM,Jean-Luc Mélenchon,Jean-Luc Mélenchon,Jean-Luc,Mélenchon,La France Insoumise,10.5,,
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,MT,Marine Tondelier,Marine Tondelier,Marine,Tondelier,Europe Écologie Les Verts,4.5,,
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,OF,Olivier Faure,Olivier Faure,Olivier,Faure,Parti Socialiste,4,,
20250402_0404_el_F,H14,ELABE,"BFMTV, La Tribune Dimanche",2025-04-02,2025-04-04,1533,représentatif de la population française âgée de 18 ans et plus,,True,1er Tour,9916-pres-elabe-bfmtv-tribune-dimanche-5-avril.pdf,GA,Gabriel Attal,Gabriel Attal,Gabriel,Attal,La République En Marche,18,,
